order_id,date,time,pizza_id,quantity,size,price,name,category,ingredients
18389,"Tuesday, November 10, 2015",11:19:51 AM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18393,"Tuesday, November 10, 2015",12:27:20 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18502,"Thursday, November 12, 2015",12:28:42 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18523,"Thursday, November 12, 2015",3:41:59 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18538,"Thursday, November 12, 2015",5:42:58 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18544,"Thursday, November 12, 2015",6:56:27 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18565,"Friday, November 13, 2015",12:56:20 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18576,"Friday, November 13, 2015",2:12:07 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18588,"Friday, November 13, 2015",5:16:30 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18694,"Sunday, November 15, 2015",1:11:29 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18701,"Sunday, November 15, 2015",3:06:28 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18729,"Monday, November 16, 2015",11:40:26 AM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18734,"Monday, November 16, 2015",12:07:31 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18777,"Monday, November 16, 2015",7:20:21 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18792,"Tuesday, November 17, 2015",11:33:33 AM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18804,"Tuesday, November 17, 2015",1:18:36 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18810,"Tuesday, November 17, 2015",2:24:12 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18831,"Tuesday, November 17, 2015",8:21:30 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18841,"Wednesday, November 18, 2015",11:46:26 AM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18871,"Wednesday, November 18, 2015",5:31:37 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18903,"Thursday, November 19, 2015",2:07:23 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18916,"Thursday, November 19, 2015",4:47:25 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
18943,"Thursday, November 19, 2015",8:44:52 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19005,"Friday, November 20, 2015",8:04:53 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19061,"Saturday, November 21, 2015",7:50:22 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19133,"Monday, November 23, 2015",12:44:25 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19145,"Monday, November 23, 2015",3:10:56 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19165,"Monday, November 23, 2015",8:13:03 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19217,"Tuesday, November 24, 2015",6:39:38 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19245,"Wednesday, November 25, 2015",1:30:21 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19349,"Thursday, November 26, 2015",5:39:42 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19387,"Thursday, November 26, 2015",8:02:27 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19392,"Thursday, November 26, 2015",8:58:59 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19393,"Thursday, November 26, 2015",9:05:32 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19417,"Friday, November 27, 2015",12:30:45 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19418,"Friday, November 27, 2015",12:41:58 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19450,"Friday, November 27, 2015",4:49:34 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19492,"Friday, November 27, 2015",8:33:16 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19525,"Saturday, November 28, 2015",2:02:06 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19540,"Saturday, November 28, 2015",4:59:43 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19573,"Sunday, November 29, 2015",1:27:40 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19615,"Monday, November 30, 2015",11:56:16 AM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19622,"Monday, November 30, 2015",12:26:22 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19662,"Monday, November 30, 2015",7:45:14 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19696,"Tuesday, December 1, 2015",2:01:11 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19716,"Tuesday, December 1, 2015",6:08:51 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19729,"Tuesday, December 1, 2015",9:15:17 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19740,"Wednesday, December 2, 2015",12:22:37 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19755,"Wednesday, December 2, 2015",1:47:53 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19776,"Wednesday, December 2, 2015",6:34:12 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19777,"Wednesday, December 2, 2015",6:34:46 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19778,"Wednesday, December 2, 2015",6:36:48 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19794,"Thursday, December 3, 2015",12:05:45 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19811,"Thursday, December 3, 2015",2:23:48 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19831,"Thursday, December 3, 2015",6:25:59 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19896,"Friday, December 4, 2015",6:00:37 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19901,"Friday, December 4, 2015",7:05:16 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19909,"Friday, December 4, 2015",8:26:02 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19916,"Friday, December 4, 2015",10:23:55 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19921,"Saturday, December 5, 2015",11:51:09 AM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19936,"Saturday, December 5, 2015",2:30:19 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19978,"Saturday, December 5, 2015",10:17:50 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19984,"Sunday, December 6, 2015",1:17:15 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
19988,"Sunday, December 6, 2015",2:17:25 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20009,"Sunday, December 6, 2015",6:18:11 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20024,"Sunday, December 6, 2015",7:45:12 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20030,"Sunday, December 6, 2015",8:15:16 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20043,"Monday, December 7, 2015",12:36:41 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20065,"Monday, December 7, 2015",5:30:26 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20093,"Monday, December 7, 2015",10:47:51 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20118,"Tuesday, December 8, 2015",4:31:36 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20163,"Wednesday, December 9, 2015",1:41:22 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20184,"Wednesday, December 9, 2015",5:42:21 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20231,"Thursday, December 10, 2015",2:05:07 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20251,"Thursday, December 10, 2015",5:51:08 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20273,"Friday, December 11, 2015",12:01:10 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20280,"Friday, December 11, 2015",12:42:07 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20299,"Friday, December 11, 2015",3:23:36 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20311,"Friday, December 11, 2015",6:26:06 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20321,"Friday, December 11, 2015",7:14:15 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20351,"Saturday, December 12, 2015",12:41:00 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20407,"Sunday, December 13, 2015",1:37:12 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20409,"Sunday, December 13, 2015",1:55:31 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20430,"Sunday, December 13, 2015",5:39:25 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20434,"Sunday, December 13, 2015",6:21:38 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20451,"Sunday, December 13, 2015",10:56:06 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20478,"Monday, December 14, 2015",4:53:47 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20484,"Monday, December 14, 2015",5:49:03 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20515,"Tuesday, December 15, 2015",12:19:02 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20518,"Tuesday, December 15, 2015",12:43:54 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20530,"Tuesday, December 15, 2015",2:06:01 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20605,"Wednesday, December 16, 2015",5:14:32 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20619,"Wednesday, December 16, 2015",6:54:08 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20679,"Thursday, December 17, 2015",6:40:52 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20780,"Saturday, December 19, 2015",12:58:51 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20784,"Saturday, December 19, 2015",1:29:42 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20791,"Saturday, December 19, 2015",4:28:03 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20810,"Saturday, December 19, 2015",6:51:32 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20868,"Sunday, December 20, 2015",7:24:36 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20881,"Sunday, December 20, 2015",10:25:20 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20907,"Monday, December 21, 2015",3:39:31 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20919,"Monday, December 21, 2015",5:46:44 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20924,"Monday, December 21, 2015",6:39:44 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20944,"Tuesday, December 22, 2015",12:07:18 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20976,"Tuesday, December 22, 2015",4:56:47 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20978,"Tuesday, December 22, 2015",5:28:01 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
20981,"Tuesday, December 22, 2015",5:49:03 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21064,"Thursday, December 24, 2015",1:26:40 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21065,"Thursday, December 24, 2015",1:35:46 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21115,"Saturday, December 26, 2015",2:41:05 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21128,"Saturday, December 26, 2015",6:10:21 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21150,"Sunday, December 27, 2015",12:48:05 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21202,"Monday, December 28, 2015",5:06:33 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21228,"Tuesday, December 29, 2015",1:43:53 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21239,"Tuesday, December 29, 2015",6:55:31 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21250,"Wednesday, December 30, 2015",12:21:13 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21271,"Wednesday, December 30, 2015",7:07:52 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
21346,"Thursday, December 31, 2015",8:51:07 PM,cali_ckn_m,1,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
24,"Thursday, January 1, 2015",2:23:01 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
36,"Thursday, January 1, 2015",4:54:09 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
61,"Thursday, January 1, 2015",8:08:43 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
62,"Thursday, January 1, 2015",8:50:16 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
77,"Friday, January 2, 2015",12:22:46 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
92,"Friday, January 2, 2015",3:17:02 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
104,"Friday, January 2, 2015",6:02:12 PM,bbq_ckn_m,1,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
